number;name;address;dept;cp;ville;latitude;longitude;wgs84
31002;31002 - REPUBLIQUE (MONTREUIL);38 RUE DE LA REPUBLIQUE - 93100 MONTREUIL;93;93100;MONTREUIL;48.85281419134583;2.419307088753658;48.8528141913, 2.41930708875
31013;31013 - CENTENAIRE (MONTREUIL);8 RUE DU CENTENAIRE - 93100 MONTREUIL;93;93100;MONTREUIL;48.85845965431733;2.427390310720301;48.8584596543, 2.42739031072
31706;31706 - CHATEAU (BAGNOLET);RUE DU CHATEAU - 93170 BAGNOLET;93;93170;BAGNOLET;48.86302549226599;2.415622204179507;48.8630254923, 2.41562220418
31709;31709 - MARCEL (BAGNOLET);FACE AU 184 RUE ETIENNE MARCEL - 93170 BAGNOLET;93;93170;BAGNOLET;48.857050394743816;2.422549956709779;48.8570503947, 2.42254995671
33009;33009 - FELIX (AUBERVILLIERS);120 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS;93;93300;AUBERVILLIERS;48.907885757266726;2.378838474064149;48.9078857573, 2.37883847406
33010;33010 - HUGO (AUBERVILLIERS);161 AVENUE VICTOR HUGO - 93300 AUBERVILLIERS;93;93300;AUBERVILLIERS;48.911104809734795;2.379143742302604;48.9111048097, 2.3791437423
33013;33013 - RECHAUSSIERE (AUBERVILLIERS);52 RUE LEOPOLD RECHOSSIERE - 93300 AUBERVILLIERS;93;93300;AUBERVILLIERS;48.9145061128239;2.39105149687865;48.9145061128, 2.39105149688
33102;33102 - JAURES 1 (PRE SAINT GERVAIS);RUE GABRIEL PERI ANGLE AVENUE JAURES - 93310 LE PRE SAINT GERVAIS;93;93310;LE PRE SAINT-GERVAIS;48.886526983267544;2.407468689386476;48.8865269833, 2.40746868939
34008;34008 - GARIBALDI (SAINT OUEN);FACE AU 4 AVENUE GARIBALDI / AVENUE GABRIEL PERI - 93400 SAINT OUEN;93;93400;SAINT-OUEN;48.9057350760539;2.33149745979217;48.9057350761, 2.33149745979
34005;34005 - LESENNE (SAINT OUEN);44 RUE ADRIEN LESENNE - 93400 SAINT OUEN;93;93400;SAINT-OUEN;48.902553278222726;2.348274936304947;48.9025532782, 2.3482749363
34003;34003 - CURIE (SAINT OUEN);2 RUE NEUVE PIERRE CURIE - 93401 SAINT OUEN;93;93400;SAINT-OUEN;48.901327032601834;2.335301237471689;48.9013270326, 2.33530123747
35011;35011 - D'ORVES (PANTIN);12 RUE HONORE D'ESTIENNE D'ORVES - 93500 PANTIN;93;93500;PANTIN;48.89048461623744;2.406498213832891;48.8904846162, 2.40649821383
41101;41101 - DOUMER (ARCUEIL);FACE AU 11 AVENUE PAUL DOUMER - 94110 ARCUEIL;94;94110;ARCUEIL;48.806380010297374;2.336710402545291;48.8063800103, 2.33671040255
41201;41201 - DE RICARD (FONTENAY-SOUS-BOIS);RUE LOUIS-XAVIER DE RICARD - 94120 FONTENAY-SOUS-BOIS;94;94120;FONTENAY-SOUS-BOIS;48.84630286069407;2.472408774870391;48.8463028607, 2.47240877487
41601;41601 - GENERAL DE GAULLE (SAINT MANDE);86 AVENUE DU GENERAL DE GAULLE - 94160 SAINT MANDE;94;94160;SAINT-MANDE;48.8390304317692;2.417410435403506;48.8390304318, 2.4174104354
42015;42015 - PAUL BERT (IVRY);EN VIS A VIS DU 7 RUE PAUL BERT - 94200 IVRY;94;94200;IVRY-SUR-SEINE;48.818002269823786;2.372432376034225;48.8180022698, 2.37243237603
42011;42011 - BOYER (IVRY);26 QUAI MARCEL BOYER - 94200 IVRY;94;94200;IVRY-SUR-SEINE;48.82211534378805;2.392850382414293;48.8221153438, 2.39285038241
42013;42013 - BARBES (IVRY);RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE;94;94200;IVRY-SUR-SEINE;48.81591109646686;2.368229729243504;48.8159110965, 2.36822972924
42206;42206 - PARIS 2 (CHARENTON);111 RUE DE PARIS - 94220 CHARENTON;94;94220;CHARENTON;48.823784089670774;2.410013540400843;48.8237840897, 2.4100135404
42208;42208 - PARIS 4 (CHARENTON);178 RUE DE PARIS - 94220 CHARENTON;94;94220;CHARENTON;48.8294214716652;2.40164810555835;48.8294214717, 2.40164810556
42707;42707 - OKABE (LE KREMLIN-BICETRE);51 avenue de Fontainebleau - 94270 Le Kremlin-Bicetre;94;94270;LE KREMLIN-BICETRE;48.8123678293798;2.36180984825322;48.8123678294, 2.36180984825
44102;44102 - VERDUN (SAINT MAURICE);14 avenue de Verdun - 94410 SAINT MAURICE;94;94410;SAINT-MAURICE;48.822175804937544;2.421504476062366;48.8221758049, 2.42150447606
1007;01007 - ETIENNE MARCEL;2 RUE DE TURBIGO - 75001 PARIS;75;75001;PARIS;48.86356704711952;2.347702021141098;48.8635670471, 2.34770202114
1010;01010 - PONT NEUF;10 RUE BOUCHER - 75001 PARIS;75;75001;PARIS;48.85946238924527;2.344366128446111;48.8594623892, 2.34436612845
1025;01025 - TEMPLE DE L'ORATOIRE;2 RUE DE L'ORATOIRE - 75001 PARIS;75;75001;PARIS;48.8613894682984;2.340055232817477;48.8613894683, 2.34005523282
1018;01018 - RIVOLI TUILERIE;2 RUE D'ALGER - 75001 PARIS;75;75001;PARIS;48.86479366612619;2.329431421945852;48.8647936661, 2.32943142195
1008;01008 - LOUVRE / COQUILLERE;9 rue COQUILLIERE 75001 PARIS;75;75001;PARIS;48.863580506517565;2.342609463824718;48.8635805065, 2.34260946382
2016;02016 - ABOUKIR;108 RUE D'ABOUKIR - 75002 PARIS;75;75002;PARIS;48.868660481539266;2.35018588824494;48.8686604815, 2.35018588824
2010;02010 - BOULEVARD MONTMARTRE;21 RUE D'UZES - 75002 PARIS;75;75002;PARIS;48.87077575727228;2.343163334385358;48.8707757573, 2.34316333439
2008;02008 - MAIRIE DU 2EME;11 RUE DE LA BANQUE - 75002 PARIS;75;75002;PARIS;48.867293262819686;2.340563686363604;48.8672932628, 2.34056368636
3007;03007 - ARCHIVES PASTOURELLE;67 RUE DES ARCHIVES - 75003 PARIS;75;75003;PARIS;48.86240121191442;2.359447031946381;48.8624012119, 2.35944703195
3009;03009 - TEMPLE 113;76 RUE DU TEMPLE - 75003 PARIS;75;75003;PARIS;48.861581157730946;2.35660934144383;48.8615811577, 2.35660934144
3002;03002 - SAINT GILLES;26 RUE SAINT GILLES - 75003 PARIS;75;75003;PARIS;48.85815895677863;2.364714992099186;48.8581589568, 2.3647149921
3008;03008 - PERLE;22 RUE DE LA PERLE - 75003 PARIS;75;75003;PARIS;48.859846683206975;2.361050487092021;48.8598466832, 2.36105048709
3010;03010 - BEAUBOURG;46 RUE BEAUBOURG - 75003 PARIS;75;75003;PARIS;48.862464980403914;2.354236781419645;48.8624649804, 2.35423678142
4103;04103 - HOTEL DE VILLE;1 RUE DES ARCHIVES - 75004 PARIS;75;75004;PARIS;48.857203787697095;2.353976273618783;48.8572037877, 2.35397627362
4002;04002 - MARCHE AUX FLEURS;PLACE LOUIS LEPINE - 75004 PARIS;75;75004;PARIS;48.85525336084426;2.347356447642631;48.8552533608, 2.34735644764
4021;04021 - BEAUBOURG RAMBUTEAU;49 RUE RAMBUTEAU - 75004 PARIS;75;75004;PARIS;48.861419072223185;2.35258144286207;48.8614190722, 2.35258144286
4019;04019 - BEAUBOURG SAINT MERRY;4 RUE DU CLOITRE SAINT MERRI - 75004 PARIS;75;75004;PARIS;48.858828988192535;2.35189147061665;48.8588289882, 2.35189147062
5024;05024 - PLACE MONGE;4 RUE DOLOMIEU - 75005 PARIS;75;75005;PARIS;48.84273504298964;2.352472437223356;48.842735043, 2.35247243722
5031;05031 - LACEPEDE;2 RUE LACEPEDE - 75005 PARIS;75;75005;PARIS;48.84367484543761;2.354615982683207;48.8436748454, 2.35461598268
21021;21021 - PARADIS (BOULOGNE-BILLANCOURT);FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT;92;92100;BOULOGNE-BILLANCOURT;48.833174958910085;2.257005867300889;48.8331749589, 2.2570058673
21001;21001 - TRANSVAL (BOULOGNE-BILLANCOURT);11 RUE DU TRANSVAL - 92100 BOULOGNE-BILLANCOURT;92;92100;BOULOGNE-BILLANCOURT;48.84829980953699;2.237570110207174;48.8482998095, 2.23757011021
21008;21008 - HUGO (BOULOGNE-BILLANCOURT);74 AVENUE VICTOR HUGO - 92100 BOULOGNE-BILLANCOURT;92;92100;BOULOGNE-BILLANCOURT;48.83792331477095;2.246064151544099;48.8379233148, 2.24606415154
21006;21006 - PARIS (BOULOGNE-BILLANCOURT);162 RUE DE PARIS - 92100 BOULOGNE-BILLANCOURT;92;92100;BOULOGNE-BILLANCOURT;48.84159702890181;2.233496775544275;48.8415970289, 2.23349677554
21016;21016 - POINT DU JOUR (BOULOGNE-BILLANCOURT);118 RUE DU POINT DU JOUR - 92100 BOULOGNE BILLANCOURT;92;92100;BOULOGNE-BILLANCOURT;48.828753141436465;2.245911467014621;48.8287531414, 2.24591146701
21101;21101 - VALITON (CLICHY);4 RUE DE VALITON - 92110 CLICHY;92;92110;CLICHY;48.90249245151852;2.297840007374352;48.9024924515, 2.29784000737
21211;21211 - MARNE (MONTROUGE);100 AVENUE DE LA MARNE - 92120 MONTROUGE;92;92120;MONTROUGE;48.811749821310805;2.303169887627808;48.8117498213, 2.30316988763
21209;21209 - GEORGES MESSIER (MONTROUGE);35 RUE MOLIERE - 92120 MONTROUGE;92;92120;MONTROUGE;48.811101837772526;2.314629747784999;48.8111018378, 2.31462974778
21210;21210 - PERI 2 (MONTROUGE);8 RUE GABRIEL PERI - 92120 MONTROUGE;92;92120;MONTROUGE;48.817817093901425;2.324031278297223;48.8178170939, 2.3240312783
21308;21308 - LASSERRE (ISSY LES MOULINEAUX);FACE AU 27 RUE LASSERRE - 92130 ISSY LES MOULINEAUX;92;92130;ISSY-LES-MOULINEAUX;48.82129237695624;2.273313693518059;48.821292377, 2.27331369352
21502;21502 - VERDUN (SURESNES);18 BIS RUE DE VERDUN / COUR MADELAINE - 92150 SURESNES;92;92150;SURESNES;48.87100304154044;2.227477476770916;48.8710030415, 2.22747747677
21702;21702 - BASCH (VANVES);6 AVENUE VICTOR BASCH - 92170 VANVES;92;92170;VANVES;48.81893986428991;2.291959872467908;48.8189398643, 2.29195987247
22007;22007 - CHARCOT (NEUILLY);35-37 BOULEVARD DU COMMANDANT CHARCOT - 92200 NEUILLY SUR SEINE;92;92200;NEUILLY-SUR-SEINE;48.875360283908314;2.255699331629116;48.8753602839, 2.25569933163
22402;22402 - JAURES (MALAKOFF);10 AVENUE JEAN JAURES - 92240 MALAKOFF;92;92240;MALAKOFF;48.82146007977343;2.302899459965933;48.8214600798, 2.30289945997
22407;22407 - BARBUSSE (MALAKOFF);ROND POINT HENRI BARBUSSE - 92240 MALAKOFF;92;92240;MALAKOFF;48.81467965888627;2.287400457411747;48.8146796589, 2.28740045741
23002;23002 - FRANCE (LEVALLOIS);157 ANATOLE FRANCE - 92300 LEVALLOIS;92;92300;LEVALLOIS-PERRET;48.8983498515127;2.27917948878684;48.8983498515, 2.27917948879
23009;23009 - FRANCE (LEVALLOIS);18 RUE ANATOLE FRANCE - 92300 LEVALLOIS-PERRET;92;92300;LEVALLOIS-PERRET;48.888762777712394;2.288136014379512;48.8887627777, 2.28813601438
28001;28001 - WALLACE (PUTEAUX);FACE AU 4 BOULEVARD RICHARD WALLACE - 92800 PUTEAUX;92;92800;PUTEAUX;48.878706853467605;2.241975493693907;48.8787068535, 2.24197549369
31008;31008 - VINCENNES (MONTREUIL);7 BIS RUE DE VINCENNES - 93100 MONTREUIL;93;93100;MONTREUIL;48.857702134021;2.43736866129498;48.857702134, 2.43736866129
31004;31004 - PARIS 2 (MONTREUIL);175/179 RUE DE PARIS - 93100 MONTREUIL;93;93100;MONTREUIL;48.85550131286469;2.422055733613231;48.8555013129, 2.42205573361
31009;31009 - DE GAULLE (MONTREUIL);13/15 PLACE DU GENERAL DE GAULLE - 93100 MONTREUIL;93;93100;MONTREUIL;48.8688123638694;2.43297479522392;48.8688123639, 2.43297479522
31006;31006 - REPUBLIQUE 2 (MONTREUIL);2/4 PLACE DE LA REPUBLIQUE - 93100 MONTREUIL;93;93100;MONTREUIL;48.85375961633593;2.424445808011069;48.8537596163, 2.42444580801
31704;31704 - HORNET (BAGNOLET);FACE AU 1 RUE JEANNE HORNET - 93170 BAGNOLET;93;93170;BAGNOLET;48.873929200033544;2.427933579778934;48.8739292, 2.42793357978
31708;31708 - NOISY (BAGNOLET);116-118 RUE DE NOISY LE SEC - 93170 BAGNOLET;93;93170;BAGNOLET;48.874457717241434;2.415138092250742;48.8744577172, 2.41513809225
32003;32003 - METALLURGIE (SAINT DENIS);AVENUE DU PRESIDENT WILSON / RUE DE LA METALLURGIE - 93200 SAINT DENIS;93;93200;SAINT-DENIS;48.90933002188958;2.358050565736408;48.9093300219, 2.35805056574
13030;13030 - ITALIE TOLBIAC;88 AVENUE D'ITALIE - 75013 PARIS;75;75013;PARIS;48.82583946069817;2.357215357508107;48.8258394607, 2.35721535751
13028;13028 - GOUTHIERE;12 RUE GOUTHIERE - 75013 PARIS;75;75013;PARIS;48.820507;2.351342;48.820507, 2.351342
13013;13013 - SAINT MARCEL;3 BD SAINT MARCEL - 75013 PARIS;75;75013;PARIS;48.83950442458303;2.360989417022932;48.8395044246, 2.36098941702
13039;13039 - IVRY POINTE D'IVRY;2 RUE DE LA POINTE D'IVRY - 75013 PARIS;75;75013;PARIS;48.82321968316936;2.365469628106195;48.8232196832, 2.36546962811
13019;13019 - AURIOL QUAI DE LA GARE;20 RUE FERNAND BRAUDEL - 75013 PARIS;75;75013;PARIS;48.83636225239755;2.372375389059736;48.8363622524, 2.37237538906
13044;13044 - PLACE JEANNE D'ARC;20 PLACE JEANNE D'ARC - 75013 PARIS;75;75013;PARIS;48.829575726838485;2.369126815717134;48.8295757268, 2.36912681572
13117;13117 - STADE GEORGES CARPENTIER;95-97 BOULEVARD MASSENA - 75013 PARIS;75;75013;PARIS;48.82049518804969;2.366819682140966;48.820495188, 2.36681968214
13017;13017 - NATIONALE;167 RUE NATIONALE - 75013 PARIS;75;75013;PARIS;48.83252708397293;2.362354410392119;48.832527084, 2.36235441039
13011;13011 - COMPO FORMIO;112 BD DE L'HOPITAL - 75013 PARIS;75;75013;PARIS;48.83540571295384;2.358218345030439;48.835405713, 2.35821834503
14033;14033 - DAGUERRE GASSENDI;31 RUE FRODEVAUX - 75014 PARIS;75;75014;PARIS;48.83568044417256;2.328290822051698;48.8356804442, 2.32829082205
14115;14115 - CITÉ UNIVERSITAIRE;AVENUE MAURICE D'OCAGNE - 75014 PARIS;75;75014;PARIS;48.823923168544646;2.316573329316086;48.8239231685, 2.31657332932
14027;14027 - ALESIA GERGOVIE;FACE 83 RUE DE GERGOVIE - 75014 PARIS;75;75014;PARIS;48.83088717455243;2.318882101207347;48.8308871746, 2.31888210121
14110;14110 - ABBE CARTON;89 RUE DE L'ABBE CARTON - 75014 PARIS;75;75014;PARIS;48.82774626607583;2.320714098089133;48.8277462661, 2.32071409809
14101;14101 - PLACE FERNAND MOURLOT;33 BD EDGAR QUINET - 75014 PARIS;75;75014;PARIS;48.8415048015128;2.323277715643321;48.8415048015, 2.32327771564
14025;14025 - JACQUIER;10 RUE JACQUIER - 75014 PARIS;75;75014;PARIS;48.829570404732145;2.318353021413872;48.8295704047, 2.31835302141
14028;14028 - PLAISANCE ALESIA;164 RUE ALESIA - 75014 PARIS;75;75014;PARIS;48.83163970406255;2.315158529047339;48.8316397041, 2.31515852905
14007;14007 - SAINT JACQUES FERRUS;1 RUE FERRUS - 75014 PARIS;75;75014;PARIS;48.83136668000465;2.340811882152406;48.83136668, 2.34081188215
14124;14124 - PORTE D'ARCUEIL;AVENUE DAVID WEIL - 75014 PARIS;75;75014;PARIS;48.821111770492195;2.333785290429607;48.8211117705, 2.33378529043
14002;14002 - RASPAIL QUINET;FACE 4 BD EDGAR QUINET - 75014 PARIS;75;75014;PARIS;48.839199167158384;2.32955509720774;48.8391991672, 2.32955509721
15028;15028 - DUPLEIX;54 BOULEVARD DE GRENELLE - 75015 PARIS;75;75015;PARIS;48.851396721123486;2.291889313228121;48.8513967211, 2.29188931323
15062;15062 - BOUCICAUT;87 RUE DE LA CONVENTION - 75015 PARIS;75;75015;PARIS;48.84214433157821;2.285862655943941;48.8421443316, 2.28586265594
15036;15036 - LAMBERT;102 RUE DE LA CROIX NIVERT - 75015 PARIS;75;75015;PARIS;48.84307638694992;2.29514141310447;48.8430763869, 2.2951414131
15030;15030 - LINOIS;66 RUE EMERIAU - 75015 PARIS;75;75015;PARIS;48.84804578628324;2.284380633700994;48.8480457863, 2.2843806337
15107;15107 -  PALAIS DES SPORTS;42 BOULEVARD VICTOR - 75015 PARIS;75;75015;PARIS;48.8335736182304;2.28548042091786;48.8335736182, 2.28548042092
15108;15108 - MUSÉE DES TÉLÉCOMMUNICATIONS;88 - 90 RUE DE LOURMEL - 75015 PARIS;75;75015;PARIS;48.84472879162449;2.287141454149495;48.8447287916, 2.28714145415
15034;15034 - COMMERCE;2 RUE LAKANAL - 75015 PARIS;75;75015;PARIS;48.844425919545365;2.29404143328216;48.8444259195, 2.29404143328
15041;15041 - LABROUSTE;13 RUE FRANQUET - 75015 PARIS;75;75015;PARIS;48.83285390827691;2.306898478208195;48.8328539083, 2.30689847821
15051;15051 - ROLLET;1 PLACE HENRI ROLLET - 75015 PARIS;75;75015;PARIS;48.83598100445596;2.293467119128608;48.8359810045, 2.29346711913
15060;15060 - MONDRIAN;9 PLACE DE LA MONTAGNE DU GOULET - 75015 PARIS;75;75015;PARIS;48.84429286557653;2.277345897096496;48.8442928656, 2.2773458971
15020;15020 - MAIRIE DU 15EME;4 RUE LEON SECHE - 75015 PARIS;75;75015;PARIS;48.841709640161135;2.298549294011849;48.8417096402, 2.29854929401
15048;15048 - OLIVIER DE SERRE;PLACE AMEDEE GIORDANI - 75015 PARIS;75;75015;PARIS;48.830545669445776;2.292046396699678;48.8305456694, 2.2920463967
15106;15106 - GRENELLE VIOLET (PROP3);BOULEVARD DE GRENELLE - 75015 PARIS;75;75015;PARIS;48.849921101862066;2.294660575884377;48.8499211019, 2.29466057588
15104;15104 - HÔPITAL GEORGES POMPIDOU (PROP 2);FACE 66 - 70 RUE LEBLANC - 75015 PARIS;75;75015;PARIS;48.837679003308445;2.275730609312381;48.8376790033, 2.27573060931
15035;15035 - PLACE ETIENNE PERNET;2 RUE DES FRERES MORANE - 75015 PARIS;75;75015;PARIS;48.84245875550452;2.292173541441698;48.8424587555, 2.29217354144
15058;15058 - GEORGES POMPIDOU;4 PLACE DU MOULIN DE JAVEL - 75015 PARIS;75;75015;PARIS;48.840094446742086;2.271589911985344;48.8400944467, 2.27158991199
15016;15016 - DUTOT;59 RUE DUTOT - 75015 PARIS;75;75015;PARIS;48.83831247462415;2.308531843822157;48.8383124746, 2.30853184382
16034;16034 - PORTE D'AUTEUIL;76 RUE D'AUTEUIL - 75016 PARIS;75;75016;PARIS;48.84795020779427;2.260659826137633;48.8479502078, 2.26065982614
16025;16025 - FONTAINE RAYNOUARD;4 RUE JEAN DE LA FONTAINE - 75016 PARIS;75;75016;PARIS;48.852786944099584;2.275580584185594;48.8527869441, 2.27558058419
16017;16017 - RUE DE SIAM;1 BIS RUE DE SIAM - 75016 PARIS;75;75016;PARIS;48.861720329027264;2.275346568555312;48.861720329, 2.27534656856
16028;16028 - MILLET - JEAN DE LA FONTAINE;12 RUE FRANCOIS MILLET - 75016 PARIS;75;75016;PARIS;48.85100487466529;2.272469482915694;48.8510048747, 2.27246948292
16107;16107 - GODARD;2 RUE BENJAMIN GODARD - 75016 PARIS;75;75016;PARIS;48.86598324102434;2.275725635731198;48.865983241, 2.27572563573
16002;16002 - PERGOLESE;FACE 25 RUE PERGOLESE - 75016 PARIS;75;75016;PARIS;48.87518496111192;2.284219432060596;48.8751849611, 2.28421943206
16043;16043 - PLACE DE PASSY;2 PLACE DE PASSY - 75016 PARIS;75;75016;PARIS;48.85780291711202;2.277500546942199;48.8578029171, 2.27750054694
16121;16121 - SABLONS MAILLOT;ROUTE PORTE DES SABLONS / PORTE MAILLOT - 75016 PARIS;75;75016;PARIS;48.87872089183019;2.270568097209188;48.8787208918, 2.27056809721
16013;16013 - AVENUE HENRI MARTIN;71 AVENUE HENRI MARTIN - 75016 PARIS;75;75016;PARIS;48.8640767117056;2.276881687006711;48.8640767117, 2.27688168701
16011;16011 - VICTOR HUGO RUE DE LA POMPE;118 AVENUE VICTOR HUGO - 75016 PARIS;75;75016;PARIS;48.86810888689743;2.281477522417188;48.8681088869, 2.28147752242
16012;16012 - BOULEVARD FLANDRIN;68 BOULEVARD FLANDRIN - 75016 PARIS;75;75016;PARIS;48.86877849178477;2.274354539176829;48.8687784918, 2.27435453918
16006;16006 - RUE LAURISTON;60 RUE LAURISTON - 75016 PARIS;75;75016;PARIS;48.869260223734464;2.289918722838758;48.8692602237, 2.28991872284
16115;16115 - RAFFET;52 RUE RAFFET - 75016 PARIS;75;75016;PARIS;48.852618846108584;2.262930039103354;48.8526188461, 2.2629300391
16122;16122 - MUETTE NEUILLY;ROUTE DE LA MUETTE A NEUILLY - 75016 PARIS;75;75016;PARIS;48.880079643111614;2.258576589883702;48.8800796431, 2.25857658988
17029;17029 - PLACE AIMÉE MAILLART;29 RUE PIERRE DEMOURS - 75017 PARIS;75;75017;PARIS;48.88141110121936;2.29482820074442;48.8814111012, 2.29482820074
17011;17011 - PORTE DE CLICHY FRAGONARD;4 RUE FRAGONARD - 75017 PARIS;75;75017;PARIS;48.894151383293696;2.314678001115381;48.8941513833, 2.31467800112
17050;17050 - BATIGNOLLES;1 RUE DES BATIGNOLLES - 75017 PARIS;75;75017;PARIS;48.88310390458221;2.323834749088381;48.8831039046, 2.32383474909
17033;17033 - CARNOT;8 AVENUE CARNOT - 75017 PARIS;75;75017;PARIS;48.87553842110213;2.293732100169925;48.8755384211, 2.29373210017
17030;17030 - RENNEQUIN PEREIRE;143 BOULEVARD DE PEREIRE - 75017 PARIS;75;75017;PARIS;48.88363915389933;2.295152067446227;48.8836391539, 2.29515206745
17046;17046 - MAC MAHON;18 AVENUE MARC MAHON - 75017 PARIS;75;75017;PARIS;48.877532084130166;2.294512536052928;48.8775320841, 2.29451253605
17021;17021 - WAGRAM (17EME ARR.);RUE JOUFFROY D'ABBANS - 75017 PARIS;75;75017;PARIS;48.8842894403224;2.305497444260642;48.8842894403, 2.30549744426
17117;17117 - PEREIRE SAUSSURE;2 BIS BOULEVARD PEREIRE - 75017 PARIS;75;75017;PARIS;48.888185641932566;2.310120536549759;48.8881856419, 2.31012053655
17019;17019 - MALESHERBES;20 RUE DE PHALSBOURG - 75017 PARIS;75;75017;PARIS;48.88260881643341;2.309026487339271;48.8826088164, 2.30902648734
17119;17119 - TOQUEVILLE;64 RUE DE TOQUEVILLE - 75017 PARIS;75;75017;PARIS;48.884924358880866;2.310908552941167;48.8849243589, 2.31090855294
17015;17015 - PLACE DE LEVIS;19BIS/21 RUE LEGENDRE - 75017 PARIS;75;75017;PARIS;48.88368821751221;2.313284405397194;48.8836882175, 2.3132844054
17032;17032 - ESPACE CHAMPERRET;12 RUE JEAN OESTREICHER - 75017 PARIS;75;75017;PARIS;48.88657099335245;2.288612344984025;48.8865709934, 2.28861234498
17003;17003 - JACQUES KELLNER;4-6 RUE JACQUES KELLNER - 75017 PARIS;75;75017;PARIS;48.895809485802886;2.327897409164145;48.8958094858, 2.32789740916
17024;17024 - VILLIERS;1/3 PLACE PROSPER GOUBAUX - 75017 PARIS;75;75017;PARIS;48.88120833279596;2.316449640798716;48.8812083328, 2.3164496408
17014;17014 - PORTE DE CLICHY - AVENUE DE CLICHY;12 AVENUE DE LA PORTE DE CLICHY - 75017 PARIS;75;75017;PARIS;48.896787395899615;2.310714419009491;48.8967873959, 2.31071441901
17036;17036 - AVENUE DE TERNES;2-4 PLACE TRISTAN BERNARD - 75017 PARIS;75;75017;PARIS;48.87949288672707;2.291498184912626;48.8794928867, 2.29149818491
17042;17042 - PORTE MAILLOT;FACE 279 BOULEVARD PEREIRE - 75017 PARIS;75;75017;PARIS;48.877750033418835;2.284444356553717;48.8777500334, 2.28444435655
17049;17049 - SAUSSURE;116 BIS RUE DE SAUSSURE - 75017 PARIS;75;75017;PARIS;48.888199236153696;2.310623417567974;48.8881992362, 2.31062341757
18028;18028 - VAUVENARGUES;195 RUE CHAMPIONNET - 75018 PARIS;75;75018;PARIS;48.89405725132698;2.332199335980013;48.8940572513, 2.33219933598
18018;18018 - CARPEAUX;13 RUE CARPEAUX - 75018 PARIS;75;75018;PARIS;48.890747210171405;2.330820396477741;48.8907472102, 2.33082039648
18030;18030 - SIMPLON;1 RUE JOSEPH DIJON - 75018 PARIS;75;75018;PARIS;48.89373427753593;2.347517966604574;48.8937342775, 2.3475179666
18005;18005 - TARDIEU;8 RUE TARDIEU - 75018 PARIS;75;75018;PARIS;48.88416326647457;2.341879802310627;48.8841632665, 2.34187980231
18040;18040 - CHAPELLE MARX DORMOY;29 BOULEVARD DE LA CHAPELLE - 75018 PARIS;75;75018;PARIS;48.88457006316311;2.360215572664323;48.8845700632, 2.36021557266
18026;18026 - RUISSEAU ORDENER;37 RUE DU RUISSEAU - 75018 PARIS;75;75018;PARIS;48.892895283967825;2.340119632436559;48.892895284, 2.34011963244
18113;18113 - LEPIC;70 - 72 RUE LEPIC - 75018 PARIS;75;75018;PARIS;48.8875730709534;2.33432733641793;48.887573071, 2.33432733642
